"uri_hls";"name";"definition";"birthdate";"new_uri_wikidata";"gv_uri_wikidata";"new_uri_idref";"gv_uri_idref";"new_uri_viaf";"gv_uri_viaf"
"https://hls-dhs-dss.ch/articles/004367";"Adrien Thélin";"Swiss politician (1842-1922)";"(1842, 10, 11)";"http://www.wikidata.org/entity/Q377222";"http://www.wikidata.org/entity/Q377222";"";"";"http://viaf.org/viaf/309648374";"http://viaf.org/viaf/309648374"
"https://hls-dhs-dss.ch/articles/020362";"Oskar Leimgruber";"Swiss jurist and lawyer (1886-1976)";"(1886, 7, 5)";"http://www.wikidata.org/entity/Q117711";"http://www.wikidata.org/entity/Q117711";"http://www.idref.fr/104650273/id";"";"http://viaf.org/viaf/24983438";"http://viaf.org/viaf/24983438"
"https://hls-dhs-dss.ch/articles/013357";"Melchior Aepli";"(1744-1813)";"(1744, 4, 4)";"http://www.wikidata.org/entity/Q55119818";"http://wikidata.org/entity/Q55119818";"http://www.idref.fr/077223160/id";"http://www.idref.fr/077223160/id";"http://viaf.org/viaf/100862838";""
"https://hls-dhs-dss.ch/articles/025884";"Jean-André Deluc";"Swiss paleontologist (1763-1847), nephew of Jean-André Deluc (1727-1817)";"(1763, 10, 16)";"http://www.wikidata.org/entity/Q72941012";"";"http://www.idref.fr/084714816/id";"http://www.idref.fr/084714816/id";"http://viaf.org/viaf/24942283";""
"https://hls-dhs-dss.ch/articles/046860";"Charles-Eugène Guye";"Swiss physicist (1866-1942)";"(1866, 10, 15)";"http://www.wikidata.org/entity/Q115912";"http://www.wikidata.org/entity/Q115912";"http://www.idref.fr/079176941/id";"";"http://viaf.org/viaf/44629421";"http://viaf.org/viaf/44629421"
"https://hls-dhs-dss.ch/articles/044799";"Jean Piccard";"chemist, engineer, professor and high-altitude balloonist (1884-1963)";"(1884, 1, 28)";"http://www.wikidata.org/entity/Q116553";"http://www.wikidata.org/entity/Q116553";"";"";"http://viaf.org/viaf/6656706";"http://viaf.org/viaf/50192509"
"https://hls-dhs-dss.ch/articles/012391";"Albert J. Welti";"Swiss writer and painter (1894-1965)";"(1894, 10, 11)";"http://www.wikidata.org/entity/Q117145";"http://www.wikidata.org/entity/Q117145";"http://www.idref.fr/255390416/id";"";"http://viaf.org/viaf/22397850";"http://viaf.org/viaf/22397850"
"https://hls-dhs-dss.ch/articles/031162";"Heinrich Wild";"Inventor and founder of Wild Heerbrugg (1877-1951)";"(1877, 11, 15)";"http://www.wikidata.org/entity/Q118790";"http://www.wikidata.org/entity/Q118790";"http://www.idref.fr/183072944/id";"";"http://viaf.org/viaf/55087264";"http://viaf.org/viaf/55087264"
"https://hls-dhs-dss.ch/articles/009180";"Emil Hegetschweiler";"Swiss film actor (1887-1959)";"(1887, 10, 15)";"http://www.wikidata.org/entity/Q118923";"http://www.wikidata.org/entity/Q118923";"http://www.idref.fr/252673395/id";"";"http://viaf.org/viaf/308694914";"http://viaf.org/viaf/308694914"
"https://hls-dhs-dss.ch/articles/021994";"Johann Balthasar Bullinger";"Swiss landscape painter (1713-1793)";"(1713, 11, 30)";"http://www.wikidata.org/entity/Q119373";"http://www.wikidata.org/entity/Q119373";"";"";"http://viaf.org/viaf/47864451";"http://viaf.org/viaf/47864451"
"https://hls-dhs-dss.ch/articles/011968";"Martin Hürlimann";"Swiss photographer and publisher (1897–1984)";"(1897, 11, 12)";"http://www.wikidata.org/entity/Q120296";"http://www.wikidata.org/entity/Q120296";"";"";"http://viaf.org/viaf/14814556";"http://viaf.org/viaf/110340069"
"https://hls-dhs-dss.ch/articles/013298";"Niklaus Friedrich von Steiger";"Swiss politician (1729-1799)";"(1729, 5, 17)";"http://www.wikidata.org/entity/Q121719";"http://www.wikidata.org/entity/Q121719";"";"";"http://viaf.org/viaf/90796452";"http://viaf.org/viaf/90796452"
"https://hls-dhs-dss.ch/articles/031376";"Eduard Gruner";"Swiss engineer (1905-1984)";"(1905, 6, 2)";"http://www.wikidata.org/entity/Q122394";"http://www.wikidata.org/entity/Q122394";"";"";"http://viaf.org/viaf/232036598";"http://viaf.org/viaf/232036598"
"https://hls-dhs-dss.ch/articles/031672";"Eduard Stiefel";"Swiss mathematician (1909-1978)";"(1909, 4, 21)";"http://www.wikidata.org/entity/Q122724";"http://www.wikidata.org/entity/Q122724";"http://www.idref.fr/032852436/id";"";"http://viaf.org/viaf/88056101";"http://viaf.org/viaf/88056101"
"https://hls-dhs-dss.ch/articles/043137";"Ludwig Stickelberger";"Swiss mathematician (1850-1936)";"(1850, 5, 18)";"http://www.wikidata.org/entity/Q122789";"http://www.wikidata.org/entity/Q122789";"";"";"http://viaf.org/viaf/195404670";"http://viaf.org/viaf/195404670"
"https://hls-dhs-dss.ch/articles/009716";"Hans Urs von Balthasar";"Swiss Catholic theologian";"(1905, 8, 12)";"http://www.wikidata.org/entity/Q122976";"http://www.wikidata.org/entity/Q122976";"http://www.idref.fr/026702959/id";"";"http://viaf.org/viaf/120634293";"http://viaf.org/viaf/120634293"
"https://hls-dhs-dss.ch/articles/011333";"Pierre Viret";"Swiss theologian";"(1511, 1, 1)";"http://www.wikidata.org/entity/Q123337";"";"http://www.idref.fr/028851617/id";"http://www.idref.fr/028851617/id";"http://viaf.org/viaf/32318";""
"https://hls-dhs-dss.ch/articles/014329";"Ludwig Georg Courvoisier";"Swiss surgeon (1843-1918)";"(1843, 11, 10)";"http://www.wikidata.org/entity/Q123663";"http://www.wikidata.org/entity/Q123663";"";"";"http://viaf.org/viaf/796399";"http://viaf.org/viaf/796399"
"https://hls-dhs-dss.ch/articles/011825";"Salomon Gessner";"Swiss painter, etcher and poet (1730-1788)";"(1730, 4, 1)";"http://www.wikidata.org/entity/Q123765";"http://www.wikidata.org/entity/Q123765";"";"";"";"http://viaf.org/viaf/19765806"
"https://hls-dhs-dss.ch/articles/015895";"Jean-Philippe de Cheseaux";"Swiss astronomer (1718-1751)";"(1718, 5, 4)";"http://www.wikidata.org/entity/Q123931";"http://wikidata.org/entity/Q123931";"http://www.idref.fr/077322258/id";"http://www.idref.fr/077322258/id";"http://viaf.org/viaf/154510";""
"https://hls-dhs-dss.ch/articles/016436";"Gustav Wiederkehr";"President of UEFA";"(1905, 10, 2)";"http://www.wikidata.org/entity/Q124114";"http://www.wikidata.org/entity/Q124114";"";"";"http://viaf.org/viaf/308179223";"http://viaf.org/viaf/308179223"
"https://hls-dhs-dss.ch/articles/028910";"Raoul Pictet";"Swiss physicist (1846-1929)";"(1846, 4, 4)";"http://www.wikidata.org/entity/Q124128";"http://www.wikidata.org/entity/Q124128";"http://www.idref.fr/034899847/id";"";"http://viaf.org/viaf/15552585";"http://viaf.org/viaf/15552585"
"https://hls-dhs-dss.ch/articles/046142";"Andrea Prader";"Swiss scientist (1919-2001)";"(1919, 12, 23)";"http://www.wikidata.org/entity/Q124502";"http://www.wikidata.org/entity/Q124502";"http://www.idref.fr/250307650/id";"";"http://viaf.org/viaf/37468025";"http://viaf.org/viaf/37468025"
"https://hls-dhs-dss.ch/articles/010691";"Isaak Iselin";"Swiss philosopher";"(1728, 3, 7)";"http://www.wikidata.org/entity/Q124818";"http://wikidata.org/entity/Q124818";"http://www.idref.fr/029090423/id";"http://www.idref.fr/029090423/id";"http://viaf.org/viaf/46785263";""
"https://hls-dhs-dss.ch/articles/014398";"Johann Jakob Harder";"Swiss botanist (1656-1711)";"(1656, 9, 7)";"http://www.wikidata.org/entity/Q125241";"";"http://www.idref.fr/07371982X/id";"http://www.idref.fr/07371982X/id";"http://viaf.org/viaf/69271009";""
"https://hls-dhs-dss.ch/articles/018707";"Jean Bodin";"French jurist and political philosopher, member of the Parlement of Paris and professor of law in Toulouse";"(1530, 1, 1)";"http://www.wikidata.org/entity/Q190944";"http://wikidata.org/entity/Q190944";"http://www.idref.fr/028096908/id";"http://www.idref.fr/028096908/id";"http://viaf.org/viaf/59092656";""
"https://hls-dhs-dss.ch/articles/022537";"Ernst Morgenthaler";"Swiss painter and graphic artist (1887-1962)";"(1887, 12, 11)";"http://www.wikidata.org/entity/Q1359543";"http://www.wikidata.org/entity/Q1359543";"http://www.idref.fr/182551008/id";"";"http://viaf.org/viaf/32791894";"http://viaf.org/viaf/32791894"
"https://hls-dhs-dss.ch/articles/044543";"William Nicholas Hailmann";"American educator (1836-1920)";"(1836, 10, 20)";"http://www.wikidata.org/entity/Q1430952";"http://www.wikidata.org/entity/Q1430952";"http://www.idref.fr/119863014/id";"";"http://viaf.org/viaf/25520501";"http://viaf.org/viaf/25520501"
"https://hls-dhs-dss.ch/articles/022172";"Serge Brignoni";"Swiss artist (1903-2002)";"(1903, 10, 12)";"http://www.wikidata.org/entity/Q1484055";"http://www.wikidata.org/entity/Q1484055";"http://www.idref.fr/069943435/id";"";"http://viaf.org/viaf/25393506";"http://viaf.org/viaf/25393506"
"https://hls-dhs-dss.ch/articles/022680";"Otto Tschumi";"Swiss artist (1904-1985)";"(1904, 8, 4)";"http://www.wikidata.org/entity/Q1501421";"http://www.wikidata.org/entity/Q1501421";"http://www.idref.fr/155041320/id";"";"http://viaf.org/viaf/37712631";"http://viaf.org/viaf/37712631"
"https://hls-dhs-dss.ch/articles/022649";"Franz Joseph Spiegler";"German painter (1691-1757)";"(1691, 4, 5)";"http://www.wikidata.org/entity/Q321875";"http://www.wikidata.org/entity/Q321875";"http://www.idref.fr/122255925/id";"";"http://viaf.org/viaf/95775435";"http://viaf.org/viaf/171611548"
"https://hls-dhs-dss.ch/articles/007175";"Peter Merian";"Swiss geologist and politician (1795-1883)";"(1795, 12, 20)";"http://www.wikidata.org/entity/Q2077023";"http://www.wikidata.org/entity/Q2077023";"http://www.idref.fr/148646085/id";"http://www.idref.fr/148646085/id";"http://viaf.org/viaf/45065971";"http://viaf.org/viaf/45065971"
"https://hls-dhs-dss.ch/articles/011779";"Robert Faesi";"writer and academic (1883-1972)";"(1883, 4, 10)";"http://www.wikidata.org/entity/Q2157066";"http://www.wikidata.org/entity/Q2157066";"http://www.idref.fr/061145254/id";"";"http://viaf.org/viaf/112734048";"http://viaf.org/viaf/112734048"
"https://hls-dhs-dss.ch/articles/014461";"Otto Lanz";"Swiss surgeon and Dutch art collector (1865-1935)";"(1865, 10, 14)";"http://www.wikidata.org/entity/Q117732";"http://www.wikidata.org/entity/Q117732";"http://www.idref.fr/128903163/id";"";"http://viaf.org/viaf/21868551";"http://viaf.org/viaf/21868551"
"https://hls-dhs-dss.ch/articles/014332";"Jean de Carro";"Swiss doctor of French origin";"(1770, 8, 8)";"http://www.wikidata.org/entity/Q1685925";"";"http://www.idref.fr/138757372/id";"http://www.idref.fr/138757372/id";"http://viaf.org/viaf/7716306";""
"https://hls-dhs-dss.ch/articles/009730";"Ethelbert Blatter";"Swiss Jesuit priest and botanist in British India (1877-1934)";"(1877, 12, 15)";"http://www.wikidata.org/entity/Q3059270";"http://www.wikidata.org/entity/Q3059270";"";"";"";"http://viaf.org/viaf/315964525"
"https://hls-dhs-dss.ch/articles/045436";"Jules Favre";"Swiss biologist (mycology, zoology, geology and paleontology) (1882-1959)";"(1882, 11, 6)";"http://www.wikidata.org/entity/Q4480402";"http://www.wikidata.org/entity/Q4480402";"http://www.idref.fr/157562778/id";"";"http://viaf.org/viaf/57781016";"http://viaf.org/viaf/57781016"
"https://hls-dhs-dss.ch/articles/045061";"Hans Rupe";"Swiss chemist (1866-1951)";"(1866, 10, 9)";"http://www.wikidata.org/entity/Q5650681";"http://www.wikidata.org/entity/Q5650681";"http://www.idref.fr/067029353/id";"";"http://viaf.org/viaf/95300050";"http://viaf.org/viaf/95300050"
"https://hls-dhs-dss.ch/articles/016664";"Niklaus Dachselhofer";"Swiss politician (1595-1670)";"(1595, 11, 18)";"http://www.wikidata.org/entity/Q7035384";"http://www.wikidata.org/entity/Q7035384";"http://www.idref.fr/121133427/id";"";"http://viaf.org/viaf/35371597";"http://viaf.org/viaf/35371597"
"https://hls-dhs-dss.ch/articles/025845";"Jakob II Bernoulli";"Swiss mathematician (1759-1789)";"(1759, 10, 28)";"http://www.wikidata.org/entity/Q123982";"http://www.wikidata.org/entity/Q123982";"";"";"";"http://viaf.org/viaf/18054468"
"https://hls-dhs-dss.ch/articles/031239";"Ferdinand Rudolph Hassler";"Swiss-American mathematician and surveyor (1770-1843)";"(1770, 10, 7)";"http://www.wikidata.org/entity/Q120552";"http://www.wikidata.org/entity/Q120552";"http://www.idref.fr/081090994/id";"";"http://viaf.org/viaf/10149458";"http://viaf.org/viaf/10149458"
"https://hls-dhs-dss.ch/articles/031239";"Ferdinand Rudolph Hassler";"Swiss-American mathematician and surveyor (1770-1843)";"(1770, 10, 7)";"http://www.wikidata.org/entity/Q120552";"";"http://www.idref.fr/081090994/id";"http://www.idref.fr/081090994/id";"http://viaf.org/viaf/10149458";""
"https://hls-dhs-dss.ch/articles/031533";"Johannes Müller Argoviensis";"Swiss botanist (1828-1896)";"(1828, 5, 9)";"http://www.wikidata.org/entity/Q2504914";"http://www.wikidata.org/entity/Q2504914";"http://www.idref.fr/250972115/id";"";"http://viaf.org/viaf/2618162";"http://viaf.org/viaf/310680620"
"https://hls-dhs-dss.ch/articles/009462";"Fernando Corena";"Italian-Turkish Swiss singer";"(1916, 12, 22)";"http://www.wikidata.org/entity/Q464189";"http://www.wikidata.org/entity/Q464189";"http://www.idref.fr/078531756/id";"";"http://viaf.org/viaf/51874826";"http://viaf.org/viaf/51874826"
"https://hls-dhs-dss.ch/articles/031230";"Isaac Benedict Prévost";"French theologian and naturalist";"(1755, 8, 7)";"http://www.wikidata.org/entity/Q60835349";"";"http://www.idref.fr/15503782X/id";"http://www.idref.fr/15503782X/id";"http://viaf.org/viaf/27855292";""
"https://hls-dhs-dss.ch/articles/028959";"Théophile Rudolphe Studer";"Swiss zoologist (1845-1922)";"(1845, 11, 27)";"http://www.wikidata.org/entity/Q122600";"http://www.wikidata.org/entity/Q122600";"";"";"";"http://viaf.org/viaf/17997657"
"https://hls-dhs-dss.ch/articles/009466";"Bernhard Diebold";"Swiss journalist (1886-1945)";"(1886, 1, 6)";"http://www.wikidata.org/entity/Q824888";"http://www.wikidata.org/entity/Q824888";"http://www.idref.fr/118112546/id";"";"http://viaf.org/viaf/22354217";"http://viaf.org/viaf/22354217"
"https://hls-dhs-dss.ch/articles/004706";"Paul Speiser";"Swiss politician (1846-1935)";"(1846, 10, 16)";"http://www.wikidata.org/entity/Q2062537";"http://www.wikidata.org/entity/Q2062537";"http://www.idref.fr/083570748/id";"";"http://viaf.org/viaf/35235341";"http://viaf.org/viaf/35235341"
"https://hls-dhs-dss.ch/articles/014450";"Daniel Le Clerc";"Genevan politician (1652-1728)";"(1652, 2, 14)";"http://www.wikidata.org/entity/Q16027705";"http://wikidata.org/entity/Q16027705";"";"http://www.idref.fr/074772589/id";"http://viaf.org/viaf/71631645";"http://viaf.org/viaf/71631645"
"https://hls-dhs-dss.ch/articles/022581";"Clara von Rappard";"Swiss painter (1857-1912)";"(1857, 5, 19)";"http://www.wikidata.org/entity/Q17285487";"http://www.wikidata.org/entity/Q17285487";"";"";"http://viaf.org/viaf/62384491";"http://viaf.org/viaf/62384491"
"https://hls-dhs-dss.ch/articles/025596";"Luca Antonio Colomba";"painter (1674-1737)";"(1674, 11, 19)";"http://www.wikidata.org/entity/Q117358";"http://www.wikidata.org/entity/Q117358";"";"";"http://viaf.org/viaf/5741114";"http://viaf.org/viaf/56531280"
"https://hls-dhs-dss.ch/articles/028839";"Amanz Gressly";"Swiss paleontologist (1814–1865)";"(1814, 7, 17)";"http://www.wikidata.org/entity/Q124220";"http://www.wikidata.org/entity/Q124220";"";"";"http://viaf.org/viaf/121979231";"http://viaf.org/viaf/121979231"
"https://hls-dhs-dss.ch/articles/027532";"Paul Schatz";"German mathematician";"(1898, 12, 22)";"http://www.wikidata.org/entity/Q323224";"http://www.wikidata.org/entity/Q323224";"";"";"http://viaf.org/viaf/30364189";"http://viaf.org/viaf/30364189"
"https://hls-dhs-dss.ch/articles/010764";"Sebastian Münster";"German cartographer, cosmographer, and Hebrew scholar";"(1488, 1, 29)";"http://www.wikidata.org/entity/Q61073";"http://wikidata.org/entity/Q61073";"http://www.idref.fr/028058917/id";"http://www.idref.fr/028058917/id";"http://viaf.org/viaf/51698921";""
"https://hls-dhs-dss.ch/articles/021975";"Albert Anker";"Swiss artist (1831-2023)";"(1831, 4, 1)";"http://www.wikidata.org/entity/Q72510";"http://www.wikidata.org/entity/Q72510";"http://www.idref.fr/027669998/id";"";"http://viaf.org/viaf/14778781";"http://viaf.org/viaf/14778781"
"https://hls-dhs-dss.ch/articles/011761";"Johann Gottfried Ebel";"Swiss guidebook author (1764-1830)";"(1764, 10, 6)";"http://www.wikidata.org/entity/Q89013";"";"http://www.idref.fr/138979251/id";"http://www.idref.fr/138979251/id";"http://viaf.org/viaf/76448886";""
"https://hls-dhs-dss.ch/articles/021593";"Marc-Auguste Pictet";"Genevan scientist (1752-1825)";"(1752, 7, 23)";"http://www.wikidata.org/entity/Q116754";"http://wikidata.org/entity/Q116754";"http://www.idref.fr/034653937/id";"http://www.idref.fr/034653937/id";"http://viaf.org/viaf/56722157";""
"https://hls-dhs-dss.ch/articles/025661";"Simon Antoine Jean L'Huilier";"Swiss mathematician";"(1750, 4, 24)";"http://www.wikidata.org/entity/Q123478";"http://wikidata.org/entity/Q123478";"http://www.idref.fr/033764638/id";"http://www.idref.fr/033764638/id";"http://viaf.org/viaf/7727321";""
"https://hls-dhs-dss.ch/articles/021877";"Johann Ludwig Aberli";"Swiss painter and etcher (1723-1786)";"(1723, 11, 14)";"http://www.wikidata.org/entity/Q124154";"http://www.wikidata.org/entity/Q124154";"http://www.idref.fr/154786551/id";"";"http://viaf.org/viaf/74122175";"http://viaf.org/viaf/74122175"
"https://hls-dhs-dss.ch/articles/028870";"Hans Heinrich Landolt";"Swiss chemist, 1831 - 1910";"(1831, 12, 5)";"http://www.wikidata.org/entity/Q124248";"http://www.wikidata.org/entity/Q124248";"http://www.idref.fr/083015019/id";"";"http://viaf.org/viaf/30293921";"http://viaf.org/viaf/30293921"
"https://hls-dhs-dss.ch/articles/017195";"Adèle d'Affry";"Swiss painter and sculptor (1836-1879)";"(1836, 7, 6)";"http://www.wikidata.org/entity/Q537102";"http://www.wikidata.org/entity/Q537102";"http://www.idref.fr/027362264/id";"";"http://viaf.org/viaf/51962006";"http://viaf.org/viaf/51962006"
"https://hls-dhs-dss.ch/articles/048385";"Friedrich Wilhelm Joseph Schelling";"German philosopher (1775–1854)";"(1775, 1, 27)";"http://www.wikidata.org/entity/Q60070";"";"http://www.idref.fr/027342573/id";"http://www.idref.fr/027342573/id";"http://viaf.org/viaf/88933257";""
"https://hls-dhs-dss.ch/articles/019097";"Maria Sibylla Merian";"entomologist, botanist, naturalist, scientific illustrator, graphic artist, painter, and lepidopterologist (1647-1717)";"(1647, 4, 2)";"http://www.wikidata.org/entity/Q62530";"";"http://www.idref.fr/032431546/id";"http://www.idref.fr/032431546/id";"http://viaf.org/viaf/106967757";""
"https://hls-dhs-dss.ch/articles/019963";"Peter Thumb";"Austrian architect";"(1681, 12, 18)";"http://www.wikidata.org/entity/Q86158";"http://www.wikidata.org/entity/Q86158";"http://www.idref.fr/234804378/id";"";"http://viaf.org/viaf/30330254";"http://viaf.org/viaf/30330254"
"https://hls-dhs-dss.ch/articles/004139";"Johannes Baumann";"member of the Swiss Federal Council (1874-1953)";"(1874, 11, 27)";"http://www.wikidata.org/entity/Q118266";"http://www.wikidata.org/entity/Q118266";"";"";"";"http://viaf.org/viaf/306001460"
"https://hls-dhs-dss.ch/articles/016179";"Félix Vallotton";"Swiss painter and printmaker (1865-1925)";"(1865, 12, 28)";"http://www.wikidata.org/entity/Q123740";"http://www.wikidata.org/entity/Q123740";"http://www.idref.fr/027609774/id";"";"http://viaf.org/viaf/64012694";"http://viaf.org/viaf/64012694"
"https://hls-dhs-dss.ch/articles/013242";"Christoph Albert Kurz";"Swiss politician (1806-1864)";"(1806, 3, 22)";"http://www.wikidata.org/entity/Q2456712";"http://www.wikidata.org/entity/Q2456712";"";"";"http://viaf.org/viaf/64762557";"http://viaf.org/viaf/64762557"
"https://hls-dhs-dss.ch/articles/044664";"Léopold de Saussure";"sinologist (1866-1925)";"(1866, 5, 30)";"http://www.wikidata.org/entity/Q16219395";"http://www.wikidata.org/entity/Q16219395";"http://www.idref.fr/063766914/id";"";"http://viaf.org/viaf/118149294337980521992";"http://viaf.org/viaf/118149294337980521992"
"https://hls-dhs-dss.ch/articles/025309";"Jakob Zwinger";"Swiss physician and philologist (1569-1610)";"(1569, 8, 25)";"http://www.wikidata.org/entity/Q3160672";"http://wikidata.org/entity/Q3160672";"http://www.idref.fr/092109934/id";"http://www.idref.fr/092109934/id";"http://viaf.org/viaf/25342251";""
"https://hls-dhs-dss.ch/articles/029127";"Johann Rudolf Meyer";"Swiss entrepreneur and naturalist";"(1768, 4, 3)";"http://www.wikidata.org/entity/Q1696027";"";"http://www.idref.fr/150993110/id";"http://www.idref.fr/150993110/id";"http://viaf.org/viaf/37343308";""
"https://hls-dhs-dss.ch/articles/028874";"Leo Lesquereux";"Swiss-American botanist (1806-1889)";"(1806, 11, 18)";"http://www.wikidata.org/entity/Q2959722";"http://www.wikidata.org/entity/Q2959722";"http://www.idref.fr/035737522/id";"";"http://viaf.org/viaf/69083004";"http://viaf.org/viaf/69083004"
"https://hls-dhs-dss.ch/articles/014626";"Heinrich Rudolf Schinz";"Swiss zoologist (1777–1861)";"(1777, 3, 30)";"http://www.wikidata.org/entity/Q123583";"";"http://www.idref.fr/131262742/id";"http://www.idref.fr/131262742/id";"http://viaf.org/viaf/17995547";""
"https://hls-dhs-dss.ch/articles/014277";"Jaques Aubert";"French physician (1500-1587)";"(1501, 1, 1)";"http://www.wikidata.org/entity/Q19060239";"http://wikidata.org/entity/Q19060239";"http://www.idref.fr/032655274/id";"http://www.idref.fr/032655274/id";"http://viaf.org/viaf/32075070";""
"https://hls-dhs-dss.ch/articles/043068";"Pierre Jeanneret";"Swiss architect (1896-1967)";"(1896, 3, 2)";"http://www.wikidata.org/entity/Q115575";"http://www.wikidata.org/entity/Q115575";"http://www.idref.fr/027780112/id";"";"http://viaf.org/viaf/47554080";"http://viaf.org/viaf/47554080"
"https://hls-dhs-dss.ch/articles/014410";"Wilhelm His";"Swiss anatomist (1831-1904)";"(1831, 7, 9)";"http://www.wikidata.org/entity/Q115601";"http://www.wikidata.org/entity/Q115601";"http://www.idref.fr/128472049/id";"";"http://viaf.org/viaf/806905";"http://viaf.org/viaf/806905"
"https://hls-dhs-dss.ch/articles/009256";"Howard Vernon";"Swiss actor";"(1908, 7, 15)";"http://www.wikidata.org/entity/Q116145";"http://www.wikidata.org/entity/Q116145";"http://www.idref.fr/069743703/id";"";"http://viaf.org/viaf/27229518";"http://viaf.org/viaf/27229518"
"https://hls-dhs-dss.ch/articles/023759";"Frederick Haldimand";"British Army general";"(1718, 8, 11)";"http://www.wikidata.org/entity/Q116367";"http://www.wikidata.org/entity/Q116367";"http://www.idref.fr/139582800/id";"";"http://viaf.org/viaf/5864852";"http://viaf.org/viaf/5864852"
"https://hls-dhs-dss.ch/articles/045139";"Emil Hassler";"Swiss physician, ethnographer, naturalist and botanist (1864-1937)";"(1864, 6, 20)";"http://www.wikidata.org/entity/Q116720";"http://www.wikidata.org/entity/Q116720";"http://www.idref.fr/152391967/id";"";"http://viaf.org/viaf/81600302";"http://viaf.org/viaf/81600302"
"https://hls-dhs-dss.ch/articles/031650";"Traugott Sandmeyer";"Swiss chemical engineer (1854-1922)";"(1854, 9, 15)";"http://www.wikidata.org/entity/Q116860";"http://www.wikidata.org/entity/Q116860";"";"";"http://viaf.org/viaf/8170008";"http://viaf.org/viaf/8170008"
"https://hls-dhs-dss.ch/articles/043631";"Hans Eduard von Berlepsch-Valendas";"Swiss artist (1849-1921)";"(1849, 12, 31)";"http://www.wikidata.org/entity/Q118833";"http://www.wikidata.org/entity/Q118833";"";"";"";"http://viaf.org/viaf/67269853"
"https://hls-dhs-dss.ch/articles/011835";"Jeremias Gotthelf";"Swiss novelist (1797–1854)";"(1797, 10, 4)";"http://www.wikidata.org/entity/Q122358";"http://www.wikidata.org/entity/Q122358";"http://www.idref.fr/027323749/id";"";"http://viaf.org/viaf/49303093";"http://viaf.org/viaf/49303093"
"https://hls-dhs-dss.ch/articles/014283";"Daniel Bernoulli";"Swiss mathematician (1700-1782)";"(1700, 2, 8)";"http://www.wikidata.org/entity/Q122366";"http://wikidata.org/entity/Q122366";"http://www.idref.fr/031854338/id";"http://www.idref.fr/031854338/id";"http://viaf.org/viaf/97164633";""
"https://hls-dhs-dss.ch/articles/025282";"Thomas Erastus";"Swiss Calvinist theologian and physician";"(1524, 9, 17)";"http://www.wikidata.org/entity/Q123417";"http://wikidata.org/entity/Q123417";"http://www.idref.fr/031052177/id";"http://www.idref.fr/031052177/id";"http://viaf.org/viaf/36971358";"http://viaf.org/viaf/36971358"
"https://hls-dhs-dss.ch/articles/021986";"Karl Bodmer";"Swiss-French artist";"(1809, 2, 11)";"http://www.wikidata.org/entity/Q124099";"http://www.wikidata.org/entity/Q124099";"http://www.idref.fr/026734605/id";"";"http://viaf.org/viaf/71387631";"http://viaf.org/viaf/71387631"
"https://hls-dhs-dss.ch/articles/009868";"Bruno Heim";"Swiss archbishop (1911-2003)";"(1911, 3, 5)";"http://www.wikidata.org/entity/Q124214";"http://www.wikidata.org/entity/Q124214";"http://www.idref.fr/074660896/id";"";"http://viaf.org/viaf/102321231";"http://viaf.org/viaf/102321231"
"https://hls-dhs-dss.ch/articles/025290";"Nicolò Rusca";"Swiss presbyter (1563-1618)";"(1563, 4, 30)";"http://www.wikidata.org/entity/Q125464";"http://www.wikidata.org/entity/Q125464";"";"";"";"http://viaf.org/viaf/15577057"
"https://hls-dhs-dss.ch/articles/041253";"Adolph Francis Alphonse Bandelier";"American archaeologist (1840-1914)";"(1840, 8, 6)";"http://www.wikidata.org/entity/Q115793";"http://www.wikidata.org/entity/Q115793";"http://www.idref.fr/029585856/id";"";"http://viaf.org/viaf/44330326";"http://viaf.org/viaf/44330326"
"https://hls-dhs-dss.ch/articles/042963";"Pierre Gilliard";"Swiss tutor to the Russian imperial family (1879-1962)";"(1879, 1, 1)";"http://www.wikidata.org/entity/Q115861";"http://www.wikidata.org/entity/Q115861";"http://www.idref.fr/074104365/id";"";"http://viaf.org/viaf/113004529";"http://viaf.org/viaf/113004529"
"https://hls-dhs-dss.ch/articles/044472";"Karl Brunner";"Swiss economist (1916-1989)";"(1916, 2, 16)";"http://www.wikidata.org/entity/Q117213";"http://www.wikidata.org/entity/Q117213";"";"";"";"http://viaf.org/viaf/44358615"
"https://hls-dhs-dss.ch/articles/045455";"Albert Thellung";"Swiss botanist (1881-1928)";"(1881, 5, 12)";"http://www.wikidata.org/entity/Q124109";"http://www.wikidata.org/entity/Q124109";"http://www.idref.fr/188085769/id";"";"http://viaf.org/viaf/118901168";"http://viaf.org/viaf/118901168"
"https://hls-dhs-dss.ch/articles/041196";"Jacob Wackernagel";"Swiss linguist (1853-1938)";"(1853, 12, 11)";"http://www.wikidata.org/entity/Q124125";"http://www.wikidata.org/entity/Q124125";"http://www.idref.fr/068868138/id";"";"http://viaf.org/viaf/13103937";"http://viaf.org/viaf/13103937"
"https://hls-dhs-dss.ch/articles/048317";"Franz Anton Mesmer";"German physician";"(1734, 5, 23)";"http://www.wikidata.org/entity/Q160202";"http://wikidata.org/entity/Q160202";"http://www.idref.fr/030436079/id";"http://www.idref.fr/030436079/id";"http://viaf.org/viaf/71434361";"http://viaf.org/viaf/71434361"
